Asset Name;Asset Description;BrandSubbrand;Created;Copyright;Tags;Path to Assets;Archived;New Filename;fileextension;group;clientteam;assettype;assetsubtype;year;campaign;productgroup;product;productsize;productsubtype;productgender;numberofpeople;person;teammarks;gender;shottype;sport;assetstatus;market;platformrights;jobid;No Tags;No Date
G_Bar_2oz_12pkCad_CP_Angle_15_comp;;VML;2013-11-12;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2oz_12pkCad_CP_Angle_15_comp.png;0;G_Bar_2oz_12pkCad_CP_Angle_15_comp.png;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2oz_12pkCad_MntChCr_Angle_14_10174;;VML;2013-10-27;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2oz_12pkCad_MntChCr_Angle_14_10174.tif;0;G_Bar_2oz_12pkCad_MntChCr_Angle_14_10174.tif;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2oz_12pkCad_PBC_Angle_15_comp;;VML;2013-11-12;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2oz_12pkCad_PBC_Angle_15_comp.png;0;G_Bar_2oz_12pkCad_PBC_Angle_15_comp.png;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2oz_6pkCad_Caramel_Angle_14_10173;;VML;2014-10-06;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2oz_6pkCad_Caramel_Angle_14_10173.tif;0;G_Bar_2oz_6pkCad_Caramel_Angle_14_10173.tif;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2oz_6pkCad_ChocChp_Angle_14_10172;;VML;2014-10-06;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2oz_6pkCad_ChocChp_Angle_14_10172.tif;0;G_Bar_2oz_6pkCad_ChocChp_Angle_14_10172.tif;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2oz_6pkCad_ChocChp_Side_14_10172;;VML;2014-10-02;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2oz_6pkCad_ChocChp_Side_14_10172.tif;0;G_Bar_2oz_6pkCad_ChocChp_Side_14_10172.tif;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2oz_LSE_ChChp_Vert_P_14_10432;;VML;2014-12-02;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2oz_LSE_ChChp_Vert_P_14_10432.psd;0;G_Bar_2oz_LSE_ChChp_Vert_P_14_10432.psd;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2oz_LSE_ChCrml_Vert_P_14_10433;;VML;2014-12-02;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2oz_LSE_ChCrml_Vert_P_14_10433.psd;0;G_Bar_2oz_LSE_ChCrml_Vert_P_14_10433.psd;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2oz_LSE_CkCrm_Vert_P_14_10430;;VML;2014-12-02;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2oz_LSE_CkCrm_Vert_P_14_10430.psd;0;G_Bar_2oz_LSE_CkCrm_Vert_P_14_10430.psd;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
G_Bar_2oz_LSE_MntChCr_14_10171;;VML;2013-03-29;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/G_Bar_2oz_LSE_MntChCr_14_10171.tif;0;G_Bar_2oz_LSE_MntChCr_14_10171.tif;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_ProteinBar_Horiz_ChocCar;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/GAT_ProteinBar_Horiz_ChocCar.psd;0;GAT_ProteinBar_Horiz_ChocCar.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_ProteinBar_Horiz_ChocChip;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/GAT_ProteinBar_Horiz_ChocChip.psd;0;GAT_ProteinBar_Horiz_ChocChip.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_ProteinBar_Horiz_CnC;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/GAT_ProteinBar_Horiz_CnC.psd;0;GAT_ProteinBar_Horiz_CnC.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_ProteinBar_Horiz_MintChoc;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/GAT_ProteinBar_Horiz_MintChoc.psd;0;GAT_ProteinBar_Horiz_MintChoc.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_ProteinBar_Vert_ChocCar;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/GAT_ProteinBar_Vert_ChocCar.psd;0;GAT_ProteinBar_Vert_ChocCar.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_ProteinBar_Vert_ChocChip;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/GAT_ProteinBar_Vert_ChocChip.psd;0;GAT_ProteinBar_Vert_ChocChip.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_ProteinBar_Vert_CnC;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/GAT_ProteinBar_Vert_CnC.psd;0;GAT_ProteinBar_Vert_CnC.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GAT_ProteinBar_Vert_MintChoc;;VML;2013-06-25;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/GAT_ProteinBar_Vert_MintChoc.psd;0;GAT_ProteinBar_Vert_MintChoc.psd;;PepsiCo;Gatorade;;;2013;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Recover Bar Group;;VML;2016-09-23;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/Recover Bar Group.psd;0;Recover Bar Group.psd;;PepsiCo;Gatorade;;;2016;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
Recover Bar WORKING FILE;;VML;2014-12-02;;;Desktop/_To Bynder/Product Renders/Recover/Whey Protein Bar/Recover Bar WORKING FILE.psd;0;Recover Bar WORKING FILE.psd;;PepsiCo;Gatorade;;;2014;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GFC_FP_LSE_16p9_051516;;VML;2016-04-14;;;Desktop/_To Bynder/Product Renders/Soccer Formula/GFC_FP_LSE_16p9_051516.psd;0;GFC_FP_LSE_16p9_051516.psd;;PepsiCo;Gatorade;;;2016;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GFC_LL_LSE_16p9_051616;;VML;2016-04-14;;;Desktop/_To Bynder/Product Renders/Soccer Formula/GFC_LL_LSE_16p9_051616.psd;0;GFC_LL_LSE_16p9_051616.psd;;PepsiCo;Gatorade;;;2016;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
GFC_Or_LSE_16p9_051616;;VML;2016-04-14;;;Desktop/_To Bynder/Product Renders/Soccer Formula/GFC_Or_LSE_16p9_051616.psd;0;GFC_Or_LSE_16p9_051616.psd;;PepsiCo;Gatorade;;;2016;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;
SFR_Fastco_heroshot_highres;;VML;2012-01-01;;;Desktop/_To Bynder/Product Renders/Sports Fuel Innovation Betas/SFR_Fastco_heroshot_highres.jpg;0;SFR_Fastco_heroshot_highres.jpg;;PepsiCo;Gatorade;;;2012;;;;;;;;;;;;;;;;;!!!No Tags Found!!!;Set to Default Date: 2012-01-01
